,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
RFPL,2018,5,Spartak Moscow,30,14,7,9,36,31,49,38.898095000000005,2.898095000000005,33.618185,34.105827700000006,3.105827700000006,30.169728700000004,3.4484562999999993,9.0266627861971,12.303379996718668,208,154,44.047999999999995,-4.952000000000005
RFPL,2018,6,Arsenal Tula,30,12,10,8,40,33,46,32.492493,-7.507506999999997,29.310677000000005,36.338112,3.3381120000000024,34.829561999999996,-5.518885,12.457612908357154,8.695551765810581,122,164,37.8151,-8.184899999999999
RFPL,2018,7,FC Orenburg,30,12,7,11,39,34,43,32.071894,-6.928106,29.054790000000004,34.9395626,0.9395626000000021,29.5276486,-0.4728585999999997,12.854609534123894,11.275935534783592,151,190,38.647099999999995,-4.352900000000005
RFPL,2018,8,FK Akhmat,30,11,9,10,28,30,42,25.916428400000004,-2.0835715999999955,24.4078804,28.472574000000005,-1.5274259999999948,24.701187000000004,-0.29330660000000014,15.425166495938301,9.496302323880306,130,175,37.93209999999999,-4.067900000000009
RFPL,2018,9,FC Rostov,30,10,11,9,25,23,41,28.016305,3.016304999999999,24.999200999999996,24.675264200000004,1.6752642000000044,22.294172200000002,2.7050288000000005,12.085805829515952,12.628133817562496,149,153,43.7124,2.7124000000000024
RFPL,2018,10,Ural,30,10,8,12,33,45,38,31.747859000000005,-1.2521409999999946,29.485032,44.672687499999995,-0.327312500000005,41.655592500000004,-12.170560500000004,11.67124373875989,10.892580152736494,109,202,32.011199999999995,-5.988800000000005
RFPL,2018,11,Rubin Kazan,30,7,15,8,24,30,36,27.517579,3.5175790000000013,25.254763,30.627439,0.627438999999999,26.856062999999995,-1.601300000000001,11.682631374564084,12.743662324850723,171,163,38.9681,2.9680999999999997
RFPL,2018,12,Dinamo Moscow,30,6,15,9,28,28,33,34.34219,6.342190000000002,32.079364,25.745535,-2.2544649999999997,22.72844,9.350924,10.107709175308917,10.472481096304323,215,146,46.724000000000004,13.724000000000004
RFPL,2018,13,Krylya Sovetov Samara,30,8,4,18,25,46,28,29.829575999999996,4.829575999999996,25.171958000000004,43.13540500000001,-2.864594999999987,40.11832700000001,-14.946369000000002,12.47958841865549,12.374155390487443,140,205,31.824200000000005,3.8242000000000047
RFPL,2018,14,FC Ufa,30,5,11,14,24,34,26,25.298151599999997,1.298151599999997,22.9051096,30.926339600000002,-3.073660399999998,28.663517600000002,-5.758408000000001,13.134992419193106,13.094531318610098,141,167,35.2001,9.200099999999999
RFPL,2018,15,Anzhi Makhachkala,30,5,6,19,13,50,21,17.692527000000002,4.692527000000002,13.166871999999998,49.482044,-0.5179559999999981,44.202119,-31.035247,19.044158489974404,9.286311662089423,86,296,21.1804,0.18039999999999878
RFPL,2018,16,FC Yenisey Krasnoyarsk,30,4,8,18,24,55,20,29.615286600000005,5.615286600000005,25.089634600000004,45.50238,-9.497619999999998,37.829417,-12.7397824,13.155675914088551,12.187052737715508,173,229,31.854800000000004,11.854800000000004
Serie_A,2014,1,Juventus,38,26,9,3,72,24,87,59.077043999999994,-12.922956000000006,52.225435000000004,29.1296338,5.129633800000001,25.218657800000006,27.006777200000002,8.7150081046635,13.017562914250965,334,152,74.78899999999999,-12.211000000000013
Serie_A,2014,2,Roma,38,19,13,6,54,31,70,50.85366200000001,-3.146337999999993,45.524584000000004,36.787302999999994,5.787302999999994,32.980881,12.543703000000002,7.874104958573069,13.878386586129798,266,175,62.164100000000005,-7.835899999999995
Serie_A,2014,3,Lazio,38,21,6,11,71,38,69,61.996224999999995,-9.003775000000005,58.189764999999994,35.871453200000005,-2.128546799999995,31.303666200000002,26.8860988,7.2826351506046,11.223854818645256,214,173,67.79050000000001,-1.2094999999999914
Serie_A,2014,4,Fiorentina,38,18,10,10,61,46,64,60.67059499999999,-0.3294050000000084,55.310973,48.502489000000004,2.502489000000004,46.218629,9.092344000000002,7.757887792850762,12.457943089073769,309,170,61.11280000000001,-2.887199999999993
Serie_A,2014,5,Napoli,38,18,9,11,70,54,63,64.49538,-5.504620000000003,57.539229999999996,34.37350100000001,-19.62649899999999,32.850910000000006,24.688319999999997,8.836459552417248,13.31287541756252,281,137,70.7221,7.7220999999999975
Serie_A,2014,6,Genoa,38,16,11,11,62,47,59,57.321603999999994,-4.678396000000006,51.99250899999999,60.371689999999994,13.371689999999994,54.156487999999996,-2.1639790000000003,8.157665555571208,7.375791448035461,250,199,50.553500000000014,-8.446499999999986
Serie_A,2014,7,Sampdoria,38,13,17,8,48,42,56,47.58525919999998,-0.41474080000001834,46.062659199999985,48.37017300000001,6.370173000000008,43.041073999999995,3.0215851999999996,8.81956395194474,8.672494175134991,209,246,52.846499999999985,-3.1535000000000153
Serie_A,2014,8,Inter,38,14,13,11,59,48,55,57.168296000000005,-1.831703999999995,51.83921,44.321354,-3.6786460000000005,39.72692,12.112289999999998,6.444858083453585,13.7450157694437,297,171,60.79549999999999,5.79549999999999
Serie_A,2014,9,Torino,38,14,12,12,48,45,54,51.778811999999995,3.778811999999995,47.075817,42.689975,-2.310025000000003,36.569054,10.506763,13.90466896920119,9.980621098931715,223,217,56.9478,2.947800000000001
Serie_A,2014,10,AC Milan,38,13,13,12,56,50,52,47.072551000000004,-8.927448999999996,38.69838000000001,53.99087000000001,3.990870000000008,49.423122000000006,-10.724741999999996,10.174636527270584,9.977120981623903,164,263,48.331700000000026,-3.6682999999999737
Serie_A,2014,11,Palermo,38,12,13,13,53,55,49,54.97283399999998,1.9728339999999776,49.61557399999999,44.0141317,-10.9858683,40.20764570000001,9.4079283,10.198460100926084,8.922919135197757,172,216,58.6772,9.6772
Serie_A,2014,12,Sassuolo,38,12,13,13,49,57,49,42.914543699999996,-6.085456300000004,36.0628917,55.185098,-1.8149019999999965,51.37860100000001,-15.3157093,9.16240135759207,8.200794189553001,190,237,44.097300000000004,-4.902699999999996
Serie_A,2014,13,Verona,38,11,13,14,49,65,46,46.883277,-2.1167230000000004,42.28881199999999,63.409394000000006,-1.590605999999994,57.183835,-14.895023000000002,12.712678476373256,8.252582459456116,190,314,41.973499999999994,-4.026500000000006
Serie_A,2014,14,Chievo,38,10,13,15,28,41,43,33.013623,5.013623000000003,31.491023,48.985331,7.985331000000002,45.940138,-14.449114999999999,10.139687089062235,6.794036856172734,173,247,41.4148,-1.5852000000000004
Serie_A,2014,15,Empoli,38,8,18,12,46,52,42,49.662924,3.6629239999999967,47.37902099999999,43.422374000000005,-8.577625999999995,41.899778,5.479243000000002,9.221540062531163,9.5528374563833,236,233,56.94010000000001,14.940100000000008
Serie_A,2014,16,Udinese,38,10,11,17,43,56,41,34.858852,-8.141148000000001,34.09755199999999,54.753850999999976,-1.246149000000024,47.902280999999995,-13.804728999999998,12.72583554978138,8.317547451164094,171,304,37.4596,-3.540399999999998
Serie_A,2014,17,Atalanta,38,7,16,15,38,57,37,40.93720600000001,2.9372060000000104,37.13070600000001,59.400306,2.4003060000000005,52.52037200000001,-15.389665999999998,10.241281631722389,7.768375111731407,189,277,39.263200000000005,2.2632000000000048
Serie_A,2014,18,Cagliari,38,8,10,20,48,68,34,53.916897,5.916896999999999,48.323833,54.166985000000004,-13.833014999999996,51.121785,-2.7979520000000004,10.423377094205577,8.591547673331668,259,240,53.049499999999995,19.049499999999995
Serie_A,2014,19,Parma,38,6,8,24,33,75,26,31.765945,-1.2340550000000015,30.243346,60.73810499999999,-14.26189500000001,56.17031499999999,-25.926969000000003,13.86127028727391,9.676831208698934,212,269,31.518400000000007,5.518400000000007
Serie_A,2014,20,Cesena,38,4,12,22,36,73,24,34.618038799999994,-1.3819612000000063,30.050243799999993,63.079550999999995,-9.920449000000005,55.327412,-25.277168199999995,11.66108476858419,8.595967224081656,168,267,34.7524,10.752400000000002
Serie_A,2015,1,Juventus,38,29,4,5,75,20,91,62.989648999999986,-12.010351000000014,56.13800499999999,22.998835,2.9988349999999997,19.920635,36.217369999999995,8.91936331533308,10.944932426499768,270,101,78.74340000000002,-12.256599999999978
Serie_A,2015,2,Napoli,38,25,7,6,80,32,82,69.52683,-10.473169999999996,63.43644,26.6858098,-5.314190199999999,22.758767799999998,40.67767219999999,8.067018105467938,16.60372278860702,320,142,79.06689999999999,-2.9331000000000103
Serie_A,2015,3,Roma,38,23,11,4,83,41,80,64.42869900000001,-18.57130099999999,61.3835,39.793530999999994,-1.2064690000000056,33.55044699999999,27.833053000000007,8.229733511347115,13.486776937034085,326,142,69.85099999999998,-10.149000000000015
Serie_A,2015,4,Inter,38,20,7,11,50,38,67,54.29583899999999,4.295838999999987,52.01201999999998,44.25022530000002,6.250225300000018,39.55001930000001,12.462000700000003,9.589484058287912,10.851686381094796,246,191,58.84150000000001,-8.15849999999999
Serie_A,2015,5,Fiorentina,38,18,10,10,60,42,64,53.193084999999996,-6.806915000000004,46.30833199999999,36.21722189999999,-5.782778100000009,35.4559989,10.852333100000003,6.820672781987328,12.354877705537069,211,142,63.30559999999999,-0.6944000000000088
Serie_A,2015,6,Sassuolo,38,16,13,9,49,40,61,47.322888000000006,-1.677111999999994,41.993793000000004,42.931726,2.9317259999999976,38.98685999999999,3.006933,7.886056971802379,8.15148526747286,210,190,53.615000000000016,-7.384999999999984
Serie_A,2015,7,AC Milan,38,15,12,11,49,43,57,53.906377000000006,4.906377000000006,48.54440000000002,40.909082999999995,-2.0909170000000046,37.102661,11.441738999999998,7.822838896786889,9.279708461709044,232,183,60.2906,3.2905999999999977
Serie_A,2015,8,Lazio,38,15,9,14,52,52,54,55.20889699999999,3.2088969999999932,46.702369,43.57519199999999,-8.424808000000013,37.48479999999999,9.217569000000001,7.765106707470472,10.185990959540609,231,166,59.993200000000016,5.993200000000016
Serie_A,2015,9,Chievo,38,13,11,14,43,45,50,40.58988699999999,-2.4101130000000097,34.499586,51.087573,6.087572999999999,47.913199999999996,-13.413614000000003,9.77327958076381,9.689545768040881,165,255,45.90559999999999,-4.094400000000007
Serie_A,2015,10,Genoa,38,13,7,18,45,48,46,45.28575829999999,0.2857582999999906,42.2405553,48.62991399999999,0.6299139999999923,47.10731499999999,-4.866759699999999,8.545101283042674,7.738759717423492,201,240,48.634400000000014,2.6344000000000136
Serie_A,2015,11,Empoli,38,12,10,16,40,49,46,37.838529,-2.161470999999999,36.315931000000006,47.51194999999999,-1.4880500000000083,45.98936,-9.673429,8.394617537600846,8.50945229231146,208,188,44.40950000000001,-1.5904999999999916
Serie_A,2015,12,Atalanta,38,11,12,15,41,47,45,46.076171,5.076171000000002,39.84740699999999,51.409722,4.409722000000002,44.55804800000001,-4.710641000000001,8.498916177490594,8.486413554619078,176,223,49.4234,4.423400000000001
Serie_A,2015,13,Torino,38,12,9,17,52,55,45,49.419914000000006,-2.5800859999999943,41.04562600000002,41.29218000000001,-13.707819999999991,35.963083000000005,5.082542999999999,11.519641367896652,9.729253674649598,212,182,57.516400000000004,12.516400000000004
Serie_A,2015,14,Bologna,38,11,9,18,33,45,42,35.47868700000001,2.478687000000008,33.194792,51.84152299999999,6.841522999999988,44.989866,-11.795074,11.045819506603834,9.108502547991586,177,191,41.53510000000001,-0.464899999999993
Serie_A,2015,15,Sampdoria,38,10,10,18,48,61,40,40.525431999999995,-7.474568000000005,38.24153,66.193223,5.193223000000003,58.58022600000001,-20.338696,10.37229833597954,9.064594649722718,180,264,36.56250000000001,-3.437499999999993
Serie_A,2015,16,Palermo,38,10,9,19,38,65,39,36.54812399999999,-1.4518760000000128,35.78682399999999,61.843031,-3.1569689999999966,57.275240000000004,-21.488416000000004,11.954505852792433,6.673317599122888,153,287,35.26270000000001,-3.7372999999999905
Serie_A,2015,17,Udinese,38,10,9,19,35,60,39,46.309879,11.309879000000002,43.144134,51.423824999999994,-8.576175000000006,45.33346499999998,-2.1893310000000006,11.857442525380122,8.03994092057326,165,242,48.72689999999999,9.726899999999993
Serie_A,2015,18,Carpi,38,9,11,18,37,57,38,43.37300779999999,6.373007799999989,36.368661800000005,51.79659499999999,-5.203405000000011,46.46749699999999,-10.098835199999998,11.50154060020045,6.2501944164700225,151,237,45.1928,7.192799999999998
Serie_A,2015,19,Frosinone,38,8,7,23,35,76,31,33.84341899999999,-1.1565810000000099,31.559518999999998,74.23394400000001,-1.7660559999999919,67.34945799999998,-35.789939,9.212314243440044,5.757819794023845,131,312,29.3813,-1.6187000000000005
Serie_A,2015,20,Verona,38,5,13,20,34,63,28,40.172013899999996,6.172013899999996,34.713792899999994,61.707982,-1.2920179999999988,57.14027099999999,-22.4264781,11.321208614388564,8.189984111618598,179,266,38.871900000000004,10.871900000000004
Serie_A,2016,1,Juventus,38,29,4,5,77,27,91,68.736204,-8.263796,66.452314,23.5971261,-3.4028738999999995,22.8358291,43.6164849,9.497837840157576,13.003988643664256,302,117,82.86330000000001,-8.13669999999999
Serie_A,2016,2,Roma,38,28,3,7,90,38,87,82.99652500000002,-7.00347499999998,72.33832500000001,41.075720000000004,3.075720000000004,38.03064200000001,34.307683,8.92483537860806,13.625250801895582,354,201,77.39059999999998,-9.609400000000022
Serie_A,2016,3,Napoli,38,26,8,4,94,39,86,77.51204599999997,-16.48795400000003,72.93438299999998,32.160714999999996,-6.839285000000004,29.115517999999994,43.818864999999995,10.275383416261326,21.259331174509907,309,132,81.2775,-4.722499999999997
Serie_A,2016,4,Atalanta,38,21,9,8,62,41,72,61.393222,-0.6067779999999985,56.825425,34.34998199999999,-6.65001800000001,31.304793,25.520632000000003,9.714026088344786,10.100492955822533,242,181,68.9221,-3.0778999999999996
Serie_A,2016,5,Lazio,38,21,7,10,74,51,70,65.38642399999999,-8.613576000000009,54.592029999999994,41.766694,-9.233305999999999,34.915002,19.677028,9.800106820896799,12.178812146765802,312,168,67.36349999999999,-2.6365000000000123
Serie_A,2016,6,AC Milan,38,18,9,11,57,45,63,59.67272199999999,2.672721999999993,50.53724299999999,50.206751999999994,5.2067519999999945,43.219176,7.318067,9.471376671872072,12.065183815224643,244,222,58.87670000000001,-4.123299999999993
Serie_A,2016,7,Inter,38,19,5,14,72,49,62,68.760473,-3.2395269999999954,64.95397999999999,44.775496999999994,-4.224503000000006,40.207829,24.746150999999998,8.057059638691765,12.188575893237287,277,162,67.65110000000001,5.651100000000014
Serie_A,2016,8,Fiorentina,38,16,12,10,63,57,60,55.137755,-7.8622450000000015,47.40587500000001,53.30412899999999,-3.695871000000011,48.736349,-1.3304740000000015,8.74195284772315,13.689308284087762,214,212,55.614700000000006,-4.385299999999994
Serie_A,2016,9,Torino,38,13,14,11,71,66,53,57.396987,-13.603012999999997,49.634662999999996,61.71546100000002,-4.284538999999981,56.386416,-6.751753,9.37912124399292,11.003839370328677,229,271,48.75099999999999,-4.249000000000009
Serie_A,2016,10,Sassuolo,38,14,7,17,60,61,49,50.56918,-9.430819999999997,42.956236999999994,61.904520999999995,0.9045209999999955,55.695238999999994,-12.739002,10.710245087534012,8.482836525860732,200,253,44.5622,-4.437800000000003
Serie_A,2016,11,Sampdoria,38,12,12,14,49,55,48,46.174919999999986,-2.825080000000014,40.084531,56.856517000000004,1.8565170000000037,50.680607,-10.596075999999998,8.897629341391792,11.526173685825345,182,230,46.61999999999999,-1.3800000000000097
Serie_A,2016,12,Cagliari,38,14,5,19,55,76,47,42.4249501,-12.575049900000003,37.847641100000004,68.31559,-7.68441,59.11852399999999,-21.270882900000007,12.713377925673926,8.242377751519005,177,267,36.1688,-10.831200000000003
Serie_A,2016,13,Udinese,38,12,9,17,47,56,45,44.937079999999995,-2.0629200000000054,42.591664,54.661025999999985,-1.3389740000000145,47.809335999999995,-5.2176719999999985,15.964506640132266,8.300475761775573,152,229,47.222500000000004,2.2225000000000037
Serie_A,2016,14,Chievo,38,12,7,19,43,61,43,42.739706,-0.2602940000000018,38.171916,55.00594400000001,-5.994055999999993,50.438146,-12.266229999999997,12.937535874018472,10.170138801544544,160,252,45.8835,2.883499999999998
Serie_A,2016,15,Bologna,38,11,8,19,40,58,41,36.51112099999999,-3.4888790000000114,34.98856099999999,58.30282830000001,0.3028283000000087,54.48290730000001,-19.494346299999997,12.31054658106078,10.38452935933406,163,253,38.573,-2.4269999999999996
Serie_A,2016,16,Genoa,38,9,9,20,38,64,36,45.19648500000001,7.19648500000001,42.912632,51.24922130000001,-12.75077869999999,45.0224533,-2.109821300000001,10.944752190981433,10.335232035259773,192,206,48.996500000000005,12.996500000000005
Serie_A,2016,17,Crotone,38,9,7,22,34,58,34,34.168614999999996,0.16861499999999552,30.362247000000004,61.229476,3.2294759999999982,53.616651000000005,-23.254403999999997,14.572564222850614,6.913491558889663,130,227,33.941599999999994,-0.058400000000006
Serie_A,2016,18,Empoli,38,8,8,22,29,61,32,35.0911016,6.091101600000002,30.437881599999997,67.014983,6.014983000000001,60.143854,-29.705972400000004,10.269426500255621,8.672303563198952,182,278,33.290000000000006,1.2900000000000063
Serie_A,2016,19,Palermo,38,6,8,24,33,77,26,28.915261,-4.084738999999999,28.153961000000002,60.94130400000001,-16.05869599999999,56.373602,-28.219640999999996,14.492819162970035,9.045939533105805,112,252,30.522299999999998,4.522299999999998
Serie_A,2016,20,Pescara,38,2,9,27,35,83,15,43.122026,8.122025999999998,37.79293,68.40931699999999,-14.590683000000013,63.841566,-26.048635999999995,12.310839389623531,8.797661201191033,241,261,38.0475,23.0475
Serie_A,2017,1,Juventus,38,30,5,3,86,24,95,59.228735,-26.771265,53.138431,28.577357299999996,4.577357299999996,25.532166299999993,27.606264700000008,11.534032210139781,15.573204496158086,260,136,73.5058,-21.494200000000006
Serie_A,2017,2,Napoli,38,28,7,3,77,29,91,70.45362529999998,-6.546374700000015,64.1788173,25.266162899999998,-3.7338371000000024,23.743568899999996,40.4352484,9.888521338139148,26.967791819482343,358,100,82.23240000000001,-8.767599999999987
Serie_A,2017,3,Roma,38,23,8,7,61,28,77,65.626284,4.626283999999998,61.058499000000005,38.46324600000001,10.463246000000012,34.521285000000006,26.537213999999995,9.044311925478082,14.654917217960934,311,165,69.2438,-7.756200000000007
Serie_A,2017,4,Inter,38,20,12,6,66,30,72,60.834829000000006,-5.165170999999994,55.50573200000001,37.332308999999995,7.332308999999995,35.809709999999995,19.696022,10.530280126849807,15.677608215347652,307,178,65.25389999999999,-6.746100000000013
Serie_A,2017,5,Lazio,38,21,9,8,89,49,72,66.506443,-22.493556999999996,58.132272,42.568794999999994,-6.431205000000006,34.955875,23.176397,12.115472674823922,12.723401454603227,307,198,66.0488,-5.9512
Serie_A,2017,6,AC Milan,38,18,10,10,56,42,64,50.87564199999999,-5.124358000000008,46.308009,36.778873000000004,-5.221126999999996,34.494977,11.813032000000002,11.736631587591381,16.52092713186096,258,185,62.34580000000001,-1.6541999999999888
Serie_A,2017,7,Atalanta,38,16,12,10,57,39,60,64.29462299999999,7.294622999999987,57.44315099999999,36.504537,-2.495463000000001,34.98193800000001,22.461212999999997,9.078096280069458,11.953860600059112,347,179,69.876,9.876000000000005
Serie_A,2017,8,Fiorentina,38,16,9,13,54,46,57,54.119046999999995,0.1190469999999948,48.028656000000005,42.1494403,-3.850559699999998,39.8655503,8.163105700000003,9.091661539621748,13.29575547691113,239,196,60.40779999999999,3.4077999999999875
Serie_A,2017,9,Sampdoria,38,16,6,16,56,60,54,53.1392869,-2.860713099999998,47.0489279,62.25928599999999,2.259285999999989,54.48480299999999,-7.4358751,10.484228033695498,13.621362761230644,270,237,46.866600000000005,-7.133399999999995
Serie_A,2017,10,Torino,38,13,15,10,54,46,54,46.59212399999999,-7.407876000000009,45.053958,49.1131487,3.1131487000000035,43.0227477,2.0312103000000024,10.178812123634971,10.191503258499601,214,225,51.84270000000001,-2.1572999999999922
Serie_A,2017,11,Sassuolo,38,11,10,17,29,59,43,47.148854,18.148854,39.535933,50.633577900000006,-8.366422099999994,48.34968090000001,-8.8137479,12.840124199932914,8.488107888777348,168,231,51.69940000000002,8.699400000000018
Serie_A,2017,12,Genoa,38,11,8,19,33,43,41,42.208441199999996,9.208441199999996,38.4019942,42.87156100000001,-0.1284389999999931,39.826356000000004,-1.4243617999999998,16.089565862198167,10.708544680565812,226,219,50.3793,9.3793
Serie_A,2017,13,Udinese,38,12,4,22,48,63,40,45.195238,-2.8047619999999966,39.866179,50.712865,-12.287135,45.971594,-6.105415000000002,13.483404183026309,10.383699507622813,171,242,47.34499999999999,7.344999999999992
Serie_A,2017,14,Chievo,38,10,10,18,36,59,40,34.42060170000001,-1.579398299999987,32.89800070000001,55.280885,-3.719115000000002,49.92537200000001,-17.0273713,14.188015737687483,11.254856652920418,188,280,38.663800000000016,-1.3361999999999838
Serie_A,2017,15,Bologna,38,11,6,21,40,52,39,36.11303,-3.886969999999998,33.829135,48.798334,-3.201666000000003,45.753133999999996,-11.923999,14.511054492224503,10.25519420239667,180,290,43.008500000000005,4.008500000000005
Serie_A,2017,16,Cagliari,38,11,6,21,33,61,39,38.27256,5.272559999999999,32.94361599999999,57.912604,-3.0873959999999983,48.77716300000001,-15.833547,13.137411823521399,10.278934210741221,198,287,40.405899999999995,1.4058999999999955
Serie_A,2017,17,SPAL 2013,38,8,14,16,39,59,38,34.6135,-4.386499999999998,29.910288000000005,60.17533100000001,1.175331000000007,51.039794,-21.129506,15.139710644846149,8.961836267621367,151,291,35.40950000000001,-2.5904999999999916
Serie_A,2017,18,Crotone,38,9,8,21,40,66,35,33.2399123,-6.7600877,30.794371299999998,59.43262,-6.56738,53.342219,-22.547847700000005,14.284767028761769,8.071358270720191,150,299,35.435,0.4350000000000023
Serie_A,2017,19,Verona,38,7,4,27,30,78,25,33.76321170000001,3.7632117000000065,28.434124700000005,72.70962,-5.290379999999999,66.61941999999999,-38.1852953,14.788666409276198,8.863356917763047,134,364,31.0631,6.063099999999999
Serie_A,2017,20,Benevento,38,6,3,29,33,84,21,38.209353,5.209353,35.925453,77.314788,-6.685212000000007,67.418194,-31.492741000000006,15.738586035390025,9.437133225666127,144,279,30.091800000000006,9.091800000000006
Serie_A,2018,1,Juventus,38,28,6,4,70,30,90,64.52717999999999,-5.472820000000013,58.436831,35.032053100000006,5.032053100000006,31.986936800000006,26.449894200000003,10.160174461892913,13.964740610341346,290,158,70.92990000000002,-19.070099999999982
Serie_A,2018,2,Napoli,38,24,7,7,74,36,79,68.237943,-5.762056999999999,65.19279300000001,36.50233649999999,0.5023364999999913,33.457179499999995,31.7356135,10.724236356146054,18.070187315701816,344,181,74.4511,-4.548900000000003
Serie_A,2018,3,Atalanta,38,20,9,9,77,46,69,74.42529300000001,-2.5747069999999894,71.38009299999999,41.849467999999995,-4.150532000000005,38.04301300000001,33.33708,8.926904684413559,13.724031476548811,367,164,71.88260000000001,2.8826000000000107
Serie_A,2018,4,Inter,38,20,9,9,57,33,69,66.47384799999999,9.47384799999999,59.622361,38.401341,5.401341000000002,34.594894999999994,25.027466,9.183001992827656,17.12403833156835,311,192,71.74619999999999,2.7461999999999875
Serie_A,2018,5,AC Milan,38,19,11,8,55,36,68,52.16481300000001,-2.8351869999999906,49.119692699999995,41.70170099999999,5.701700999999993,37.895201,11.224491700000003,11.936967300692885,14.05629057453722,255,194,60.1064,-7.893599999999999
Serie_A,2018,6,Roma,38,18,12,8,66,48,66,68.394175,2.394175000000004,63.82645000000001,52.793821000000015,4.793821000000015,47.46480500000001,16.361645,13.657052678286998,13.705715562099586,296,219,62.1298,-3.870199999999997
Serie_A,2018,7,Torino,38,16,15,7,52,37,63,46.471205000000005,-5.528794999999995,41.903657,48.94320499999999,11.943204999999992,45.136753,-3.2330960000000006,7.604060630869537,8.572115784590984,219,215,49.838100000000004,-13.161899999999996
Serie_A,2018,8,Lazio,38,17,8,13,56,46,59,61.265079,5.265079,56.697328999999996,46.445482000000005,0.4454820000000055,41.868607000000004,14.828722000000003,11.669451189630829,13.172013275267307,337,196,61.0383,2.0382999999999996
Serie_A,2018,9,Sampdoria,38,15,8,15,60,51,53,53.194756,-6.805244000000002,44.059380000000004,54.27488199999999,3.274881999999991,48.048577999999985,-3.989198,9.506282647281557,12.864331295295298,290,215,50.948200000000014,-2.051799999999986
Serie_A,2018,10,Bologna,38,11,11,16,48,56,44,48.100652999999994,0.10065299999999411,44.29415300000001,51.05562200000001,-4.944377999999993,48.01042100000001,-3.7162679999999995,13.432920082398624,9.090118792411563,200,238,48.953500000000005,4.953500000000005
Serie_A,2018,11,Sassuolo,38,9,16,13,53,60,43,49.75482300000001,-3.245176999999991,45.94836500000001,61.107331000000016,1.1073310000000163,55.01725240000001,-9.0688874,11.569352101445402,11.226541331411863,191,220,45.63980000000001,2.639800000000008
Serie_A,2018,12,Udinese,38,11,10,17,39,53,43,42.486282999999986,3.486282999999986,36.219480000000004,62.23432600000002,9.234326000000017,55.38272800000001,-19.163248000000003,14.520379095856688,8.258603130964934,166,290,38.66579999999999,-4.33420000000001
Serie_A,2018,13,SPAL 2013,38,11,9,18,44,56,42,43.28407000000001,-0.7159299999999931,37.193884000000004,54.011207999999996,-1.9887920000000037,50.20475,-13.010865999999998,12.367779236372224,10.449170340038398,139,288,44.734,2.7340000000000018
Serie_A,2018,14,Fiorentina,38,8,17,13,47,45,41,54.123063,7.123063000000002,49.55527999999999,44.0784088,-0.9215912000000017,39.5107318,10.044548200000001,9.725814176769413,10.542368629965592,211,194,59.21800000000001,18.21800000000001
Serie_A,2018,15,Cagliari,38,10,11,17,36,54,41,40.939494999999994,4.939494999999994,38.65559499999999,63.74084,9.740839999999999,56.12792400000001,-17.472329000000002,10.488324884477441,12.999506442603384,196,292,39.3664,-1.6336000000000013
Serie_A,2018,16,Parma Calcio 1913,38,10,11,17,41,61,41,41.098643499999994,0.09864349999999433,37.29218489999999,64.98114400000001,3.9811440000000147,58.89079000000002,-21.598605100000004,16.81957508538363,7.936237585238111,128,346,36.7845,-4.215499999999999
Serie_A,2018,17,Genoa,38,8,14,16,39,57,38,44.539067800000005,5.539067800000005,40.73264880000001,56.354305,-0.6456950000000035,51.786555,-11.0539062,12.171971027378422,9.15807988738573,235,255,44.68179999999999,6.681799999999988
Serie_A,2018,18,Empoli,38,10,8,20,51,70,38,52.061419,1.0614190000000008,46.596410000000006,63.32737999999999,-6.672620000000009,57.237067,-10.640656999999994,14.096073605930856,11.303252408069469,292,265,46.5398,8.5398
Serie_A,2018,19,Frosinone,38,5,10,23,29,69,25,36.1032521,7.103252099999999,32.296790099999996,64.5936685,-4.406331499999993,60.787298500000006,-28.490508399999996,14.777898995615478,9.125747001085426,139,335,35.9425,10.942500000000003
Serie_A,2018,20,Chievo,38,2,14,22,25,75,20,36.4763295,11.476329499999999,31.9085255,62.692868000000004,-12.307131999999996,59.480417,-27.571891499999992,13.518123249549012,11.513253708093977,147,296,35.00010000000001,15.00010000000001
